(0.2693872755524897, 0.349257871178768),
(0.94112168922815187, 0.81599926041302284),
(0.010604025079422976, 0.67343826287601716),
(0.7398887934831484, 0.096881161264940258),
(0.21674512359234224, 0.14077673306940813),
(0.60149798760227879, 0.60877299384535466),
(0.42075639909584128, 0.96852068295431493),
(0.84652130694119354, 0.39248571467584881),
(0.47349309845178317, 0.0073144095658714842),
(0.75549290235562971, 0.73493575668207445),
(0.18683576646000616, 0.79260844540409703),
(0.54518224240186619, 0.31054277097601835),
(0.096638990213513354, 0.47500154832876251),
(0.64112020007933024, 0.93541561629227798),
(0.36625079412617084, 0.56248085630570743),
(0.9321121952919923, 0.20618990745868479),
(0.40240415755777109, 0.41879614413829142),
(0.83884469201133038, 0.99630614509328286),
(0.2238276820693596, 0.57306678853681081),
(0.58276947683576941, 0.16098120015516346),
(0.038849349164604717, 0.06339780208595526),
(0.71421299912308855, 0.6339207761832617),
(0.30829041434712912, 0.86108651222719967),
(0.99936734312636699, 0.34362203375704753),
(0.32941631993680714, 0.22161074582762144),
(0.88270407832065523, 0.52712628933674066),
(0.070281200031153998, 0.89940136713213747),
(0.66751395753347886, 0.43939151152503997),
(0.13475481092231414, 0.2752306577254503),
(0.51238054509341258, 0.76659106068754301),
(0.44606307767645076, 0.69220397115637577),
(0.80263916336778673, 0.035379799206654863),
(0.45343559976781189, 0.28594513966636809),
(0.7924021056523467, 0.81033908559339818),
(0.14466701706079116, 0.71979670660450312),
(0.52967820610576599, 0.030793812105036102),
(0.078744710712113031, 0.18892451935012589),
(0.68710730319758317, 0.53797006902957689),
(0.3211690373670123, 0.92066521613366592),
(0.90479443548786453, 0.48543483553218647),
(0.29605121350930419, 0.10947636362873238),
(0.98310310761480579, 0.65827242487972937),
(0.052359557630377702, 0.82945715317223023),
(0.69766156712093141, 0.36041276923576698),
(0.23540050506399005, 0.38559702894777248),
(0.56773980434746574, 0.94633381159429597),
(0.39013925630750756, 0.62135583702841668),
(0.82717284404103275, 0.13253725673295746),
(0.34447695117519816, 0.46569760541323596),
(0.91963289845113783, 0.89052473377788688),
(0.12209980605373406, 0.51560474751968743),
(0.63633410255086875, 0.24815861720494289),
(0.15822222761866234, 0.049906845817732692),
(0.56077408201330681, 0.70346601356205984),
(0.48473589902482561, 0.75396795165178743),
(0.77849846578710424, 0.25340401564608322),
(0.4303417592778635, 0.17566464957211467),
(0.86122683890521534, 0.59175464862864469),
(0.18955767355799993, 0.97420050076877773),
(0.61007578511990546, 0.42398283146930132),
(0.016336276398435649, 0.31677571407580957),
(0.71880081897308712, 0.85525421621037712),
(0.26122026579850216, 0.65399534915175328),
(0.96502851334018047, 0.082529810938368059),
(0.31816914599787549, 0.26539954045011338),
(0.89483670153275419, 0.75842586354318597),
(0.086418923680999946, 0.71463963865431457),
(0.67213527254351357, 0.055739483019032011),
(0.15291790339364975, 0.23596797377985229),
(0.51760577212670689, 0.50594726389716183),
(0.4674987781633918, 0.87703863194333287),
(0.78146205745960517, 0.46009910899746415),
(0.37559455577311612, 0.08723855632672968),
(0.81389912929414687, 0.64708904488157049),
(0.2424681944547839, 0.84839055952583831),
(0.57784409981678997, 0.32672663528518536),
(0.056075332086776689, 0.43012775520435448),
(0.69338614985913849, 0.98237109193422112),
(0.28800102755507606, 0.58281754075758441),
(0.97624309934673004, 0.18385984468328803),
(0.49302561678612361, 0.49692810614097005),
(0.77052357872891741, 0.91270173039971725),
(0.17035897411623568, 0.54576026126838295),
(0.55000461741094886, 0.20189248581887664),
(0.11211108792560207, 0.016017850097466018),
(0.63267440581660017, 0.73262993685898392),
(0.35743683206462956, 0.79753187189938468),
(0.90678062989231845, 0.29653348652394612),
(0.25637762459916824, 0.13326813618721359),
(0.95455836498441526, 0.61069877479768886),
(0.023707292215733432, 0.94238972774551699),
(0.73271346890708966, 0.3814136834573571),
(0.19634177116313203, 0.37026034906132566),
(0.61839900163898442, 0.8361535502537516),
(0.42439315419962054, 0.66460123121952008),
(0.87479967723694785, 0.12141065098457791),
(0.40817640069889416, 0.33556598421831507),
(0.85350097067612973, 0.86766594351621462),
(0.20466447028827908, 0.63219759333787517),
(0.60234183926135321, 0.075645082749030867),
(0.0013275001144603376, 0.16571998667726201),
(0.74959076567389193, 0.56592097512600792),
(0.27616456524101662, 0.99161690179440198),
(0.94642676364403477, 0.41143143847880803),
(0.37026342273207374, 0.039255635970098644),
(0.92855928995590187, 0.69930548642574408),
(0.10751857140733437, 0.78107371683895255),
(0.65284795441676025, 0.27273695753189692),
(0.17821563621559147, 0.44979298270103718),
(0.53462300257678019, 0.8918284278189772),
(0.47861731072089037, 0.52298745870910035),
(0.75911818018834765, 0.2283450491808138),
(0.3043245900220744, 0.40191655421434225),
(0.99013966378412999, 0.96025046003663395),
(0.046041341150906988, 0.59481244886175422),
(0.70565847908656987, 0.15531301534551661),
(0.22804292442836169, 0.10159075100487056),
(0.59292429605209207, 0.6826966150984054),
(0.39801212930007585, 0.82190342228632085),
(0.82947774758732506, 0.35244795293486086),
(0.44293951476962179, 0.21819003692115541),
(0.81120803855469115, 0.54962400286268187),
(0.1319460096561971, 0.92870129512438881),
(0.50701311845193253, 0.47718118896602102),
(0.077872465562307397, 0.30293576284100726),
(0.66181565632277239, 0.7872230089123442),
(0.33623147346779803, 0.74321747976003838),
(0.88776581991103121, 0.0090835260574519579),
(0.28466171921447742, 0.30522746924939126),
(0.97218688722015445, 0.7931365363638061),
(0.059998432778964092, 0.74149991213715327),
(0.69051163799284832, 8.6549442994184027e-06),
(0.24837589094702181, 0.21038129984479198),
(0.57105308500874485, 0.55493725894632973),
(0.37903010769828233, 0.93031456770745935),
(0.82014107184283602, 0.47134787922173549),
(0.46387454515321069, 0.098975407115807129),
(0.78564521134089882, 0.67786267429682057),
(0.1487539768541094, 0.81991772557488984),
(0.52135684667718096, 0.34729037162905524),
(0.092930866414900296, 0.39474500942700202),
(0.67674944187145103, 0.96104189339778612),
(0.31623777516621465, 0.60492062946434544),
(0.89362371562379683, 0.14804178848690547),
(0.4291874032369738, 0.44518042731405993),
(0.87040462961078913, 0.90517110270907841),
(0.20285834963949226, 0.5288521194700907),
(0.62277446348237375, 0.22306546124385562),
(0.027813225859871282, 0.031911377319972171),
(0.72763902793444668, 0.68761787383504425),
(0.25050172674551202, 0.76959476930834825),
(0.96070700913392593, 0.27835609952354573),
(0.35404544082034672, 0.15733477246101521),
(0.91255251971855755, 0.57450310498416279),
(0.11344174234249714, 0.99591725055356417),
(0.62833791694102525, 0.41447930675186961),
(0.16432152722355989, 0.33665589898603615),
