(0.62129911885370714, 0.94091657903585946),
(0.1465829031908952, 0.42125782302852482),
(0.47018647371424716, 0.60283225254478634),
(0.99504992318227281, 0.022564737405612215),
(0.8374423281776634, 0.63538176529080859),
(0.3383048213235792, 0.13736084264784676),
(0.10905358722730947, 0.75133961951517791),
(0.6956348125582954, 0.28100639386104875),
(0.66053087086836637, 0.50900732126491222),
(0.062345342042007555, 0.12312652250670768),
(0.30598880816816598, 0.89407522911737169),
(0.80795228631157723, 0.44053294951253463),
(0.88771655002098793, 0.8413863378627503),
(0.43706278419931133, 0.35898847516539151),
(0.24787139529099311, 0.69623602310549182),
(0.52469154880975333, 0.19007401003195026),
(0.74999560027336354, 0.80294058792921807),
(0.065289428193100532, 0.28196592564632666),
(0.37145033527765647, 0.68405117268719984),
(0.87241375246892505, 0.18475782529160428),
(0.96854186487102034, 0.56724726673278636),
(0.46502023884056803, 0.033586075906232603),
(0.15634602759457258, 0.97893209551668858),
(0.58527466588366561, 0.38258691783811444),
(0.55863777485996458, 0.74796481040537333),
(0.21638320123713461, 0.23745136452299043),
(0.40300404878783491, 0.84458795430144051),
(0.91952721281634908, 0.33264570581709563),
(0.7716374375774756, 0.93627653884564155),
(0.27796866929219904, 0.4984211716265311),
(0.027397205197960291, 0.53260863975130912),
(0.65185543653309663, 0.092029684641322176),
(0.63722632310104332, 0.87501946174103362),
(0.0025533427893536641, 0.45347999709483466),
(0.25144165270645047, 0.52888483432949884),
(0.76461033674075551, 0.10912194642386562),
(0.93543179969480783, 0.71842552952567529),
(0.38727566830178883, 0.21859029890577772),
(0.20273707872322425, 0.82629457191319244),
(0.53203489277513616, 0.35962854408598105),
(0.57771612169978304, 0.6247535573915427),
(0.18634302736350186, 0.013997024365417967),
(0.43836423085399734, 0.95314574443843647),
(0.93791992172280025, 0.42206226509229344),
(0.84641771835182644, 0.76628371626854652),
(0.34518138136541604, 0.26540195578127812),
(0.078560994002577628, 0.64118355653777659),
(0.72137844214412183, 0.15615707674551293),
(0.51496679083729913, 0.86436475899393661),
(0.23312700419291629, 0.32793497785669251),
(0.41999823127615749, 0.73408220514813949),
(0.90468188317419218, 0.23421394559065128),
(0.78229372467225944, 0.54802485742090901),
(0.28165740826485131, 0.063433552762899373),
(0.046588451987548546, 0.90695245835264016),
(0.68578117174117381, 0.46977238326565635),
(0.70623418101326729, 0.67151369375848646),
(0.12258287225055607, 0.17142039158063346),
(0.31274194040927217, 0.78351749822997518),
(0.8134926974911838, 0.29896544995464236),
(0.96886685811329631, 0.98446958336736878),
(0.48466321253537265, 0.40489790110015467),
(0.14041029818480821, 0.57926439746267044),
(0.59528456718031875, 0.046974973162423161),
(0.54638647715802002, 0.92148258048644238),
(0.19016978953759159, 0.48381505431335697),
(0.37516732916007056, 0.55586933719742682),
(0.92251879477231413, 0.077823276706948691),
(0.75751993539219298, 0.72624671987161027),
(0.26550376655815333, 0.2193509764732525),
(0.0078929949062705434, 0.8679576170781732),
(0.62525765501925878, 0.31541037137763867),
(0.72659381801508205, 0.59357580121817466),
(0.093168127977200671, 0.054858218172150412),
(0.35173140938233549, 0.99629800562503323),
(0.85840142743315362, 0.39076733363848792),
(0.95267295035590294, 0.79546407688600118),
(0.44969494133727045, 0.30469673598687241),
(0.17249110531242551, 0.6578029458509993),
(0.57006431788871537, 0.1564575785036624),
(0.67671219916372605, 0.81279352938006766),
