(0.023119939528226122, 0.99501230056055201),
(0.62577248218126758, 0.49528604473642335),
(0.9931694298417284, 0.60099238350963557),
(0.47773727860821258, 0.05189910389481369),
(0.26269703225751051, 0.666312937732354),
(0.75893894413714924, 0.19080455203688398),
(0.61977829682166385, 0.750186558029866),
(0.13484944511288449, 0.25065953951277098),
(0.19979186968730697, 0.50264764340065327),
(0.55365602861169017, 0.18093656568957744),
(0.85724601007636414, 0.81524930906139725),
(0.4122777438520342, 0.3789540814764516),
(0.31675261935778998, 0.88913215618343289),
(0.92246814128513233, 0.36968858454860715),
(0.74369172453734533, 0.69577994670605392),
(0.11760796741089333, 0.10691512539662749),
(0.15854040235749695, 0.80769215478522127),
(0.56887456488029786, 0.34369663220571522),
(0.83924404984396406, 0.62655269715491302),
(0.34787884017446863, 0.23866703850696858),
(0.45672714030417777, 0.59070134342517278),
(0.88745485512975353, 0.087938210116321761),
(0.6925569820397226, 0.96669774903053163),
(0.051942712881797595, 0.45376434799247534),
(0.063408000187254232, 0.72090237737138851),
(0.66102231602407979, 0.029101922618056917),
(0.94174948155676153, 0.90630332615106191),
(0.28589304905399998, 0.31247369677703213),
(0.40590580704742463, 0.84623555130884043),
(0.78338566849353841, 0.43656132791700547),
(0.52766300002662103, 0.53216823981591299),
(0.24954488583211032, 0.13957149951501127),
(0.03689213131768837, 0.83959608294392241),
(0.5085385461480868, 0.4195310873027478),
(0.92053491650406294, 0.71347645335733378),
(0.33869536627803837, 0.031471489452276423),
(0.31115125541962541, 0.54938818493672947),
(0.76945762431213849, 0.070818269278678139),
(0.54682235649243416, 0.89448768774220722),
(0.15187965519997274, 0.39888324738772102),
(0.17280639480447307, 0.68668154576367146),
(0.65323268563012615, 0.23035818409672265),
(0.95602644008103155, 0.79685416046809232),
(0.45210865426059343, 0.27984687082774101),
(0.42780475626525416, 0.95002660887010593),
(0.80073256318844444, 0.31386169210481479),
(0.72759840021258593, 0.57485556448041153),
(0.0056884867103610542, 0.20408788426690472),
(0.20392589573742012, 0.9793867052838604),
(0.687453309317271, 0.35515902381621678),
(0.87314720363737131, 0.51645511855541881),
(0.38393388020505537, 0.14106917733068486),
(0.48591978657031398, 0.73850688394717356),
(0.90099000188636735, 0.17142813311390454),
(0.71785293637540792, 0.86042374420226686),
(0.078707259835928731, 0.29421237974561903),
(0.09981208248599352, 0.60946343046084606),
(0.60917286525812187, 0.11123565734869251),
(0.81861802762512192, 0.93706400640546039),
(0.27935372237697775, 0.44177354598531587),
(0.36178680281930303, 0.76602463203169513),
(0.96928045998811518, 0.48006399740919592),
(0.57905438185904512, 0.64075431619443945),
(0.2333671139897015, 0.015136780750114494),
(0.11047049722109334, 0.92043043922736867),
(0.70477142396572456, 0.42938205333240725),
(0.93330479309981784, 0.55850649805650743),
(0.39732198638725152, 0.070217908227446738),
(0.33529381778626155, 0.69419972367760607),
(0.82496692551922268, 0.14854547523043246),
(0.50049452672607819, 0.82091552278754798),
(0.19525986094711192, 0.320689462372161),
(0.18697570615215853, 0.6022786946991755),
(0.57792540867661601, 0.24863014313609449),
(0.77371447292858075, 0.7835126648602766),
(0.43764234071601671, 0.49074665505435427),
(0.29567639208999763, 0.96924712786968648),
(0.98837107698200533, 0.29963003653987413),
(0.6671498233623977, 0.64034007446620866),
(0.060090608006108909, 0.059227731632857494),
(0.24083570377738472, 0.87162965954140215),
(0.52100125167986677, 0.28695926950365797),
(0.81199876881161548, 0.70859113693796505),
(0.30439173496037453, 0.17772146582576917),
(0.37502721052128901, 0.54678188076938095),
(0.95270804526770048, 0.039649434617019357),
(0.63546286717081235, 0.9004203183504671),
(0.072038075907363622, 0.38367331204840388),
(0.0094214535039340106, 0.67241574245080071),
(0.69675145751143208, 0.12236256397298137),
(0.87663537529016322, 0.99172452684158763),
(0.35504125570814954, 0.33364333074660085),
(0.4612106506719596, 0.78003848742533155),
(0.86458802210123686, 0.44531982201909959),
(0.61381555136066879, 0.562512308238309),
(0.16719039325958057, 0.19588660790549858),
(0.091208934893521137, 0.79935129041090014),
(0.585978442073816, 0.46236758785266935),
(0.96228196365543861, 0.6499166747031272),
(0.27218412965542937, 0.078970445238792292),
(0.36832296037892459, 0.62494883360574827),
(0.82817197444238155, 0.021126244360638903),
(0.59503357746488406, 0.96056246360274211),
(0.22450435558688661, 0.4690746922852051),
(0.21870157738074703, 0.74931176434851499),
(0.72074062217603663, 0.16300146078604266),
(0.90836919623762058, 0.85260536032173029),
(0.43249779373816621, 0.34387135146749426),
(0.4706407651229163, 0.88194523583293727),
(0.85125626414607325, 0.25889090041579099),
(0.67665950351299853, 0.53110089276712191),
(0.10286929570445076, 0.13188244920459871),
(0.1483983793007608, 0.92736056117603116),
(0.73476727257357677, 0.26701520378897087),
(0.79409483686356641, 0.57895244862717243),
(0.49338274158130357, 0.21958360063310112),
(0.42144062952024125, 0.66304826103522263),
(0.97762873535795802, 0.21813460536146487),
(0.64836194286491355, 0.76539509440434994),
(0.024242600490525335, 0.36033099006991287),
(0.042638753255248116, 0.51558768040798975),
(0.53454932871704253, 0.0040356877107131589),
(0.75283392116267978, 0.93941595042970194),
(0.32802918936409181, 0.39486057332797059),
(0.25692260934032374, 0.82831855633798468),
(0.89806494316997554, 0.41127077950948443),
(0.55481048494676433, 0.72791109598082149),
(0.1322845291387269, 0.094602037639694131),
(0.030184115046377052, 0.91721054127641855),
(0.63258757923881126, 0.40560423892882436),
(0.98768753939221565, 0.54187084909014205),
(0.45722696711411703, 0.12063848933633753),
(0.31544451538971341, 0.63656392922058291),
(0.77110659033539131, 0.12737262663592963),
(0.56064843487293448, 0.78865002364055203),
(0.22735652937520018, 0.25540486411207319),
(0.24585669292858311, 0.56669122993003929),
(0.53649516581141621, 0.23294875951540067),
(0.79128820528720456, 0.87026594845793281),
(0.44190090323422399, 0.43131370748678594),
(0.26056795474905692, 0.92360819804254979),
(0.93801620982510503, 0.31910149616738148),
(0.74929627032208168, 0.63129680177912006),
(0.00031592161221254264, 0.11718333613673174),
(0.20956559769202512, 0.80283658727765994),
(0.6241532775068076, 0.30573742239547635),
(0.78889258900290771, 0.65824159878569044),
(0.35891876759492541, 0.18536072006696722),
(0.47439312995347038, 0.53730176287604459),
(0.90254256137237121, 0.036608779578328664),
(0.69962717289654353, 0.91247741832780571),
(0.011841502431296665, 0.41539041099256041),
(0.016970909644503047, 0.74314006153217493),
(0.65705743652199822, 0.083147990136232197),
(0.95988401306934534, 0.97278494733510312),
(0.25076643577923791, 0.36487750070582925),
(0.40942405032907159, 0.79131959626845649),
(0.83373110583074639, 0.37877235497816408),
(0.52346143814702828, 0.59693618229789591),
(0.1825260163330126, 0.13477099150553137),
(0.11710936191826755, 0.85877573172257649),
(0.5168103114758209, 0.47606695766026969),
(0.96811071704791096, 0.73142326667335344),
(0.28445545524065485, 0.026370342413562991),
(0.27385288106142641, 0.60840645974522356),
(0.82146811861094582, 0.092955940204119666),
(0.59221778022677873, 0.87693081135603645),
(0.1253126053229669, 0.4854677046233361),
(0.2134949679960694, 0.64691769106287311),
(0.64280087028787736, 0.16617385169041093),
(0.87951314610630116, 0.75659714155703361),
(0.39122522534051163, 0.28430996667662317),
(0.4977665441063111, 0.94603406816298019),
(0.80280875500405169, 0.26371971311547227),
(0.74014622707507616, 0.50662026710335184),
(0.083099983907209019, 0.20054025397990555),
(0.1371446412280824, 0.99754209536193583),
(0.73337924301215474, 0.32644511375783214),
(0.87045137934797145, 0.57389465836753184),
(0.42439297691508099, 0.20943356009210856),
(0.41476623461647399, 0.72330502234516747),
(0.91666480504751913, 0.24548341791041725),
(0.65076468621184802, 0.83535703711005616),
(0.12185286405014376, 0.33795489689080166),
(0.094143733558539638, 0.55095482932093176),
(0.58327082110396988, 0.049603256054247216),
(0.86228031736883448, 0.9418846896521138),
(0.36698099872698337, 0.4657493548741507),
(0.33129290821228874, 0.82481429976832488),
(0.9126570481190196, 0.48142844122193101),
(0.61206232036390773, 0.69080584313233884),
(0.17896664817878261, 0.045473181902144798),
(0.078036566570391985, 0.98113589318395611),
(0.69019886378780182, 0.49671685991999392),
(0.89414368687178658, 0.62043881809687085),
(0.40110363507446528, 0.0080241523110851226),
(0.28963361007774502, 0.73790865616844659),
(0.85215475881700431, 0.19528905459358545),
(0.60237188207439252, 0.819041680100001),
(0.16849652501254736, 0.35769013398030691),
(0.15280770891761075, 0.56008113176765673),
(0.59790310059259177, 0.1572115174012203),
(0.8161651227796356, 0.75787914962381264),
(0.39048532251825024, 0.43815486168049822),
(0.37109659335092104, 0.95642319487484451),
(0.88307121089600082, 0.30383427307511202),
(0.67567661562292658, 0.70520584743284243),
(0.10596514848999949, 0.055852647862504434),
(0.1639509901008058, 0.86696777019028282),
(0.50400151449437136, 0.34940316038483299),
(0.84718026437464411, 0.69980715589951392),
(0.26936668875715269, 0.22449388974542306),
(0.38107848297844182, 0.58710133742478443),
(0.94591680021350144, 0.098715039416764405),
(0.63803730165800709, 0.98484929193098125),
(0.089624600349267364, 0.45952524868302463),
(0.066580306233484293, 0.65619707599147725),
(0.72654642822383064, 0.019064017810758255),
(0.92789175749521435, 0.93324271490774624),
(0.33989249208985445, 0.28936689691643419),
(0.44919025524900402, 0.84343779316291867),
(0.75417676245490184, 0.45184160536648676),
(0.5730688637220599, 0.51054280284024811),
(0.21946761412501387, 0.21112803059318244),
(0.055124883974233034, 0.76956540577691279),
(0.56607845634549736, 0.40684342666629386),
(0.93406797378295514, 0.67682401746203491),
(0.32345494350118226, 0.10543246734595044),
(0.34377967511319329, 0.52002561305177819),
(0.77794965187705867, 0.00055711208668567645),
(0.54946090962236327, 0.96125170503540625),
(0.19705553440125131, 0.42452590041855276),
(0.14112999871243581, 0.71831138467532329),
(0.7074744984540815, 0.23446942444838437),
